VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,2023-01-15 14:19:56,2023-01-15 15:08:44,1.0,13.45,1.0,N,132,33,1,62.5,0.0,0.5,13.05,0.0,1.0,78.3,0.0,1.25
1,2023-01-16 14:44:41,2023-01-16 14:52:05,2.0,1.0,1.0,N,161,170,1,8.6,2.5,0.5,5.0,0.0,1.0,17.6,2.5,0.0
2,2023-01-24 10:27:09,2023-01-24 10:48:30,1.0,1.67,1.0,N,141,161,1,18.4,0.0,0.5,4.48,0.0,1.0,26.88,2.5,0.0
2,2023-01-08 14:19:47,2023-01-08 14:33:23,2.0,2.41,1.0,N,158,137,2,14.9,0.0,0.5,0.0,0.0,1.0,18.9,2.5,0.0
2,2023-01-29 03:40:43,2023-01-29 03:59:45,1.0,4.83,1.0,N,114,263,1,23.3,1.0,0.5,5.66,0.0,1.0,33.96,2.5,0.0
2,2023-01-15 12:42:32,2023-01-15 12:53:44,1.0,2.15,1.0,N,237,186,1,13.5,0.0,0.5,4.38,0.0,1.0,21.88,2.5,0.0
1,2023-01-19 17:05:41,2023-01-19 17:09:03,2.0,0.5,1.0,N,263,141,2,5.1,5.0,0.5,0.0,0.0,1.0,11.6,2.5,0.0
1,2023-01-18 02:37:08,2023-01-18 02:43:11,1.0,1.2,1.0,N,79,113,1,8.6,3.5,0.5,0.0,0.0,1.0,13.6,2.5,0.0
1,2023-01-14 19:15:46,2023-01-14 19:25:36,1.0,1.2,1.0,N,230,229,1,9.3,2.5,0.5,2.65,0.0,1.0,15.95,2.5,0.0
1,2023-01-05 13:39:15,2023-01-05 13:50:11,2.0,1.9,1.0,N,239,48,1,12.1,2.5,0.5,3.2,0.0,1.0,19.3,2.5,0.0
2,2023-01-21 21:18:55,2023-01-21 21:35:13,2.0,1.86,1.0,N,230,170,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0
2,2023-01-19 14:39:19,2023-01-19 14:48:30,2.0,1.01,1.0,N,43,170,1,9.3,0.0,0.5,2.66,0.0,1.0,15.96,2.5,0.0
2,2023-01-02 18:56:24,2023-01-02 19:02:29,2.0,1.99,1.0,N,161,236,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0
2,2023-01-18 07:43:28,2023-01-18 07:59:15,,2.63,,,143,162,0,19.43,0.0,0.5,3.51,0.0,1.0,26.94,,
2,2023-01-13 14:23:32,2023-01-13 14:43:15,1.0,2.39,1.0,N,161,238,1,18.4,0.0,0.5,4.48,0.0,1.0,26.88,2.5,0.0
2,2023-01-28 22:56:56,2023-01-28 23:05:13,1.0,1.36,1.0,N,249,68,1,9.3,1.0,0.5,3.58,0.0,1.0,17.88,2.5,0.0
2,2023-01-17 21:24:17,2023-01-17 21:42:41,1.0,4.31,1.0,N,125,237,1,21.2,1.0,0.5,4.19,0.0,1.0,30.39,2.5,0.0
2,2023-01-21 17:26:56,2023-01-21 17:48:38,1.0,4.09,1.0,N,246,236,1,23.3,0.0,0.5,5.46,0.0,1.0,32.76,2.5,0.0
2,2023-01-07 18:24:15,2023-01-07 18:36:28,2.0,0.0,1.0,N,79,107,1,11.4,0.0,0.5,3.08,0.0,1.0,18.48,2.5,0.0
1,2023-01-13 23:57:31,2023-01-14 00:16:51,2.0,3.8,1.0,N,79,255,1,16.0,3.0,0.5,4.1,0.0,1.0,24.6,2.5,0.0
2,2023-01-25 19:00:35,2023-01-25 19:19:19,1.0,2.24,1.0,N,68,211,1,17.0,2.5,0.5,4.7,0.0,1.0,28.2,2.5,0.0
2,2023-01-28 16:41:14,2023-01-28 17:05:54,1.0,3.29,1.0,N,230,144,2,23.3,0.0,0.5,0.0,0.0,1.0,27.3,2.5,0.0
1,2023-01-07 14:58:57,2023-01-07 15:12:25,2.0,1.6,1.0,Y,186,163,1,11.4,2.5,0.5,4.6,0.0,1.0,20.0,2.5,0.0
2,2023-01-08 20:28:48,2023-01-08 20:49:42,1.0,4.55,1.0,N,237,226,1,24.7,1.0,0.5,5.94,0.0,1.0,35.64,2.5,0.0
2,2023-01-14 20:36:47,2023-01-14 20:49:45,1.0,0.93,1.0,N,249,79,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
2,2023-01-25 23:07:00,2023-01-25 23:31:41,1.0,16.06,1.0,N,132,112,1,59.7,1.0,0.5,12.44,0.0,1.0,75.89,0.0,1.25
2,2023-01-12 10:13:40,2023-01-12 10:19:21,2.0,0.78,1.0,N,233,170,1,7.2,0.0,0.5,2.0,0.0,1.0,13.2,2.5,0.0
2,2023-01-24 22:01:17,2023-01-24 22:10:35,1.0,2.59,1.0,N,170,236,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
1,2023-01-16 10:00:21,2023-01-16 10:38:34,1.0,20.3,2.0,N,132,239,1,70.0,3.75,0.5,3.0,6.55,1.0,84.8,2.5,1.25
2,2023-01-11 20:23:48,2023-01-11 20:30:16,2.0,0.82,1.0,N,237,141,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,2023-01-26 19:04:19,2023-01-26 19:16:39,1.0,1.93,1.0,N,170,141,1,13.5,2.5,0.5,4.0,0.0,1.0,24.0,2.5,0.0
2,2023-01-20 13:39:33,2023-01-20 13:44:43,1.0,1.19,1.0,N,236,142,1,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0
2,2023-01-30 12:08:23,2023-01-30 12:12:51,2.0,1.16,1.0,N,238,24,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0
2,2023-01-12 18:55:12,2023-01-12 19:05:45,1.0,1.61,1.0,N,107,162,1,11.4,2.5,0.5,4.48,0.0,1.0,22.38,2.5,0.0
2,2023-01-28 10:48:09,2023-01-28 11:02:53,1.0,3.06,1.0,N,236,234,1,17.0,0.0,0.5,4.2,0.0,1.0,25.2,2.5,0.0
1,2023-01-16 17:04:46,2023-01-16 17:18:58,1.0,3.3,1.0,N,234,236,1,15.6,2.5,0.5,3.9,0.0,1.0,23.5,2.5,0.0
2,2023-01-28 17:00:31,2023-01-28 17:08:17,1.0,1.21,1.0,N,236,141,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0
2,2023-01-08 02:36:12,2023-01-08 02:40:56,3.0,0.98,1.0,N,234,100,1,7.2,1.0,0.5,2.0,0.0,1.0,14.2,2.5,0.0
2,2023-01-13 13:21:04,2023-01-13 13:33:20,1.0,2.12,1.0,N,162,224,1,13.5,0.0,0.5,1.5,0.0,1.0,19.0,2.5,0.0
2,2023-01-02 10:43:58,2023-01-02 10:46:03,1.0,0.72,1.0,N,237,237,1,5.1,0.0,0.5,1.82,0.0,1.0,10.92,2.5,0.0
2,2023-01-27 22:32:31,2023-01-27 22:43:32,1.0,3.32,1.0,N,181,133,1,17.0,1.0,0.5,4.88,0.0,1.0,24.38,0.0,0.0
2,2023-01-22 10:34:04,2023-01-22 10:52:07,1.0,5.32,1.0,N,162,166,2,26.1,0.0,0.5,0.0,0.0,1.0,30.1,2.5,0.0
2,2023-01-22 19:35:20,2023-01-22 19:42:17,1.0,0.92,1.0,N,232,79,1,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0
1,2023-01-27 14:48:37,2023-01-27 15:02:11,1.0,1.9,1.0,N,140,233,1,14.9,2.5,0.5,3.75,0.0,1.0,22.65,2.5,0.0
2,2023-01-14 19:28:58,2023-01-14 19:40:49,1.0,1.76,1.0,N,13,231,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0
2,2023-01-12 20:33:58,2023-01-12 20:51:24,1.0,4.08,1.0,N,234,75,1,20.5,1.0,0.5,3.32,0.0,1.0,28.82,2.5,0.0
2,2023-01-03 13:43:08,2023-01-03 13:47:48,1.0,0.67,1.0,N,237,237,1,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0
2,2023-01-11 08:18:57,2023-01-11 08:38:16,1.0,3.15,1.0,N,236,234,1,19.8,0.0,0.5,5.95,0.0,1.0,29.75,2.5,0.0
2,2023-01-15 14:58:45,2023-01-15 15:25:16,1.0,3.29,1.0,N,141,249,1,24.0,0.0,0.5,5.6,0.0,1.0,33.6,2.5,0.0
2,2023-01-28 16:51:06,2023-01-28 17:43:04,1.0,11.77,1.0,N,162,188,1,58.3,0.0,0.5,10.0,0.0,1.0,72.3,2.5,0.0
2,2023-01-28 01:14:46,2023-01-28 01:22:09,1.0,1.17,1.0,N,114,148,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,2023-01-10 14:22:20,2023-01-10 14:25:41,2.0,0.61,1.0,N,239,239,2,5.8,0.0,0.5,0.0,0.0,1.0,9.8,2.5,0.0
1,2023-01-09 07:44:07,2023-01-09 09:00:04,1.0,17.5,2.0,N,132,68,1,70.0,3.75,0.5,16.35,6.55,1.0,98.15,2.5,1.25
2,2023-01-29 22:10:24,2023-01-29 22:41:18,1.0,9.19,1.0,N,48,196,1,42.2,1.0,0.5,0.0,0.0,1.0,47.2,2.5,0.0
2,2023-01-21 00:01:46,2023-01-21 00:14:47,1.0,2.17,1.0,N,158,261,1,14.2,1.0,0.5,3.0,0.0,1.0,22.2,2.5,0.0
2,2023-01-08 15:09:05,2023-01-08 15:17:43,2.0,1.37,1.0,N,161,164,1,10.0,0.0,0.5,1.0,0.0,1.0,15.0,2.5,0.0
2,2023-01-12 19:53:51,2023-01-12 20:11:19,6.0,2.9,1.0,N,143,263,1,18.4,2.5,0.5,5.48,0.0,1.0,30.38,2.5,0.0
2,2023-01-27 10:35:02,2023-01-27 10:45:09,1.0,2.07,1.0,N,75,239,1,12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0
1,2023-01-29 14:35:13,2023-01-29 15:27:33,2.0,18.9,2.0,N,132,90,1,70.0,3.75,0.5,16.35,6.55,1.0,98.15,2.5,1.25
2,2023-01-20 08:57:43,2023-01-20 09:04:16,2.0,1.15,1.0,N,140,262,1,8.6,0.0,0.5,1.0,0.0,1.0,13.6,2.5,0.0
2,2023-01-22 21:09:48,2023-01-22 21:36:04,1.0,17.02,3.0,N,186,1,1,83.9,1.0,0.0,15.0,11.75,1.0,112.65,0.0,0.0
2,2023-01-02 14:41:36,2023-01-02 14:46:21,1.0,0.57,1.0,N,142,163,2,6.5,0.0,0.5,0.0,0.0,1.0,10.5,2.5,0.0
1,2023-01-31 21:45:45,2023-01-31 21:50:01,1.0,0.9,1.0,N,263,75,1,7.2,3.5,0.5,1.5,0.0,1.0,13.7,2.5,0.0
2,2023-01-25 18:58:28,2023-01-25 19:05:27,1.0,0.6,1.0,N,170,164,1,7.9,2.5,0.5,3.6,0.0,1.0,18.0,2.5,0.0
2,2023-01-20 09:05:21,2023-01-20 09:21:31,1.0,2.02,1.0,N,224,45,1,16.3,0.0,0.5,5.08,0.0,1.0,25.38,2.5,0.0
1,2023-01-07 14:10:24,2023-01-07 14:14:33,1.0,0.9,1.0,N,142,48,1,6.5,2.5,0.5,1.89,0.0,1.0,12.39,2.5,0.0
1,2023-01-25 14:34:50,2023-01-25 14:43:06,1.0,0.7,1.0,N,229,161,1,7.9,2.5,0.5,2.0,0.0,1.0,13.9,2.5,0.0
2,2023-01-14 15:43:48,2023-01-14 15:50:01,2.0,0.63,1.0,N,113,79,2,7.2,0.0,0.5,0.0,0.0,1.0,11.2,2.5,0.0
2,2023-01-01 17:47:18,2023-01-01 18:20:26,1.0,9.24,1.0,N,138,68,1,45.7,5.0,0.5,15.31,6.55,1.0,77.81,2.5,1.25
2,2023-01-27 09:25:51,2023-01-27 09:43:56,1.0,1.62,1.0,N,162,186,1,16.3,0.0,0.5,1.0,0.0,1.0,21.3,2.5,0.0
2,2023-01-20 22:34:56,2023-01-20 22:45:45,1.0,2.05,1.0,N,125,164,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0
1,2023-01-21 14:15:24,2023-01-21 14:33:22,1.0,2.4,1.0,N,68,211,1,17.7,2.5,0.5,1.0,0.0,1.0,22.7,2.5,0.0
1,2023-01-03 20:36:02,2023-01-03 20:44:08,1.0,2.8,1.0,N,137,262,1,12.8,3.5,0.5,3.55,0.0,1.0,21.35,2.5,0.0
2,2023-01-01 12:07:43,2023-01-01 12:11:38,1.0,0.6,1.0,N,43,161,1,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0
2,2023-01-27 01:17:23,2023-01-27 01:32:03,1.0,5.18,1.0,N,79,261,1,23.3,1.0,0.5,5.66,0.0,1.0,33.96,2.5,0.0
2,2023-01-09 22:16:45,2023-01-09 22:25:16,1.0,1.36,1.0,N,164,137,1,10.0,1.0,0.5,1.0,0.0,1.0,16.0,2.5,0.0
2,2023-01-27 17:10:28,2023-01-27 17:24:54,1.0,2.29,1.0,N,107,229,1,14.9,2.5,0.5,4.0,0.0,1.0,25.4,2.5,0.0
2,2023-01-13 17:26:21,2023-01-13 17:33:34,1.0,0.8,1.0,N,158,211,1,7.9,2.5,0.5,3.6,0.0,1.0,18.0,2.5,0.0
2,2023-01-06 10:54:03,2023-01-06 11:03:10,1.0,1.1,1.0,N,68,170,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0
1,2023-01-26 22:02:02,2023-01-26 22:17:17,1.0,2.3,1.0,N,230,107,1,15.6,3.5,0.5,3.0,0.0,1.0,23.6,2.5,0.0
2,2023-01-21 16:46:06,2023-01-21 17:02:42,1.0,2.26,1.0,N,164,239,2,16.3,0.0,0.5,0.0,0.0,1.0,20.3,2.5,0.0
2,2023-01-07 16:40:18,2023-01-07 16:52:41,1.0,2.85,1.0,N,48,238,1,14.9,0.0,0.5,3.78,0.0,1.0,22.68,2.5,0.0
2,2023-01-05 13:11:09,2023-01-05 13:23:52,2.0,1.03,1.0,N,236,237,1,12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0
2,2023-01-20 12:24:51,2023-01-20 12:40:53,1.0,1.17,1.0,N,162,164,1,14.9,0.0,0.5,3.78,0.0,1.0,22.68,2.5,0.0
2,2023-01-10 19:16:49,2023-01-10 19:21:05,3.0,0.78,1.0,N,141,229,1,6.5,2.5,0.5,1.75,0.0,1.0,14.75,2.5,0.0
2,2023-01-31 21:29:22,2023-02-01 21:11:58,3.0,3.63,1.0,N,238,116,1,19.1,1.0,0.5,6.02,0.0,1.0,30.12,2.5,0.0
1,2023-01-31 19:09:22,2023-01-31 19:20:26,1.0,1.7,1.0,N,234,211,2,10.7,5.0,0.5,0.0,0.0,1.0,17.2,2.5,0.0
2,2023-01-06 15:51:17,2023-01-06 15:57:35,1.0,0.81,1.0,N,75,41,1,7.9,0.0,0.5,0.0,0.0,1.0,9.4,0.0,0.0
2,2023-01-06 09:05:48,2023-01-06 09:11:59,1.0,0.6,1.0,N,237,236,1,7.2,0.0,0.5,1.0,0.0,1.0,12.2,2.5,0.0
2,2023-01-24 20:53:01,2023-01-24 20:58:13,1.0,1.19,1.0,N,162,140,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
1,2023-01-12 21:47:22,2023-01-12 21:58:58,1.0,1.4,1.0,N,100,162,1,10.0,3.5,0.5,2.5,0.0,1.0,17.5,2.5,0.0
2,2023-01-23 10:28:12,2023-01-23 10:37:59,1.0,1.55,1.0,N,142,161,2,10.7,0.0,0.5,0.0,0.0,1.0,14.7,2.5,0.0
1,2023-01-01 00:05:31,2023-01-01 00:37:56,1.0,6.3,1.0,N,68,7,1,33.8,3.5,0.5,7.75,0.0,1.0,46.55,2.5,0.0
1,2023-01-04 16:39:42,2023-01-04 17:27:43,4.0,10.5,1.0,N,138,163,1,49.2,11.25,0.5,13.7,6.55,1.0,82.2,2.5,1.25
1,2023-01-17 14:09:10,2023-01-17 14:23:36,0.0,1.5,1.0,N,170,163,2,11.4,2.5,0.5,0.0,0.0,1.0,15.4,2.5,0.0
2,2023-01-08 21:58:00,2023-01-08 22:08:00,,1.84,,,238,141,0,12.27,0.0,0.5,4.07,0.0,1.0,20.34,,
2,2023-01-30 10:29:54,2023-01-30 10:39:37,1.0,1.12,1.0,N,137,161,2,10.0,0.0,0.5,0.0,0.0,1.0,14.0,2.5,0.0
2,2023-01-30 18:26:07,2023-01-30 18:31:31,1.0,0.95,1.0,N,237,163,1,7.2,2.5,0.5,1.37,0.0,1.0,15.07,2.5,0.0
2,2023-01-31 23:16:08,2023-01-31 23:35:48,1.0,4.55,1.0,N,68,65,1,24.0,1.0,0.5,4.35,0.0,1.0,33.35,2.5,0.0
1,2023-01-11 22:39:04,2023-01-11 22:49:59,1.0,2.7,1.0,N,164,140,1,13.5,3.5,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,2023-01-19 20:34:35,2023-01-19 20:42:04,1.0,1.23,1.0,N,162,163,1,9.3,1.0,0.5,1.43,0.0,1.0,15.73,2.5,0.0
1,2023-01-26 22:50:18,2023-01-26 23:10:19,1.0,5.0,1.0,N,107,202,1,22.6,3.5,0.5,4.0,0.0,1.0,31.6,2.5,0.0
1,2023-01-25 11:52:35,2023-01-25 12:16:07,2.0,7.8,1.0,N,186,244,1,34.5,2.5,0.5,7.7,0.0,1.0,46.2,2.5,0.0
2,2023-01-29 02:57:50,2023-01-29 03:09:23,2.0,2.32,1.0,N,148,231,2,14.2,1.0,0.5,0.0,0.0,1.0,19.2,2.5,0.0
2,2023-01-01 15:48:32,2023-01-01 16:12:04,1.0,3.23,1.0,N,238,100,1,23.3,0.0,0.5,5.46,0.0,1.0,32.76,2.5,0.0
2,2023-01-02 08:45:16,2023-01-02 08:58:30,2.0,5.51,1.0,N,70,53,1,24.0,5.0,0.5,9.15,0.0,1.0,39.65,0.0,0.0
1,2023-01-21 18:56:36,2023-01-21 19:09:13,2.0,0.5,1.0,N,161,230,2,7.9,2.5,0.0,0.0,0.0,1.0,11.4,2.5,0.0
2,2023-01-04 14:35:18,2023-01-04 14:42:58,1.0,1.36,1.0,N,236,239,1,10.0,0.0,0.5,2.1,0.0,1.0,16.1,2.5,0.0
2,2023-01-28 22:26:25,2023-01-28 22:39:11,2.0,1.36,1.0,N,234,79,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0
2,2023-01-10 13:02:21,2023-01-10 13:23:49,1.0,2.36,1.0,N,161,236,1,19.8,0.0,0.5,5.95,0.0,1.0,29.75,2.5,0.0
2,2023-01-14 20:29:07,2023-01-14 20:37:59,1.0,0.8,1.0,N,230,230,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
1,2023-01-16 13:40:45,2023-01-16 13:49:17,4.0,1.6,1.0,N,142,161,2,10.0,2.5,0.5,0.0,0.0,1.0,14.0,2.5,0.0
2,2023-01-21 14:01:40,2023-01-21 14:09:12,2.0,1.19,1.0,N,68,48,1,9.3,0.0,0.5,2.66,0.0,1.0,15.96,2.5,0.0
1,2023-01-01 13:16:52,2023-01-01 13:28:05,1.0,2.6,1.0,N,13,232,1,13.5,2.5,0.5,3.5,0.0,1.0,21.0,2.5,0.0
2,2023-01-25 10:13:19,2023-01-25 10:19:54,1.0,0.58,1.0,N,68,68,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0
2,2023-01-02 20:19:24,2023-01-02 20:54:37,2.0,21.06,2.0,N,132,237,1,70.0,0.0,0.5,16.11,6.55,1.0,97.91,2.5,1.25
1,2023-01-26 21:52:23,2023-01-26 22:02:09,1.0,1.9,1.0,N,163,238,1,10.7,3.5,0.5,3.1,0.0,1.0,18.8,2.5,0.0
2,2023-01-07 13:42:42,2023-01-07 13:56:41,6.0,2.54,1.0,N,230,238,1,15.6,0.0,0.5,1.5,0.0,1.0,21.1,2.5,0.0
1,2023-01-28 08:24:52,2023-01-28 08:30:05,1.0,1.1,1.0,N,262,75,2,7.2,2.5,0.5,0.0,0.0,1.0,11.2,2.5,0.0
2,2023-01-19 15:08:18,2023-01-19 15:46:21,1.0,10.14,1.0,N,170,138,1,45.0,5.0,0.5,12.11,6.55,1.0,72.66,2.5,0.0
2,2023-01-11 10:07:19,2023-01-11 10:11:54,1.0,0.94,1.0,N,48,50,1,7.2,0.0,0.5,1.0,0.0,1.0,12.2,2.5,0.0
2,2023-01-15 13:36:25,2023-01-15 13:48:07,1.0,1.75,1.0,N,239,141,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0
2,2023-01-16 14:52:05,2023-01-16 15:04:15,1.0,1.14,1.0,N,230,246,1,12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0
1,2023-01-18 13:07:38,2023-01-18 13:26:25,1.0,1.5,1.0,N,162,162,1,17.0,2.5,0.5,1.0,0.0,1.0,22.0,2.5,0.0
2,2023-01-14 02:21:11,2023-01-14 02:43:04,,8.32,,,148,74,0,45.44,0.0,0.5,9.89,0.0,1.0,59.33,,
2,2023-01-09 10:13:38,2023-01-09 10:16:16,6.0,0.3,1.0,N,237,237,1,5.1,0.0,0.5,2.28,0.0,1.0,11.38,2.5,0.0
1,2023-01-03 23:23:27,2023-01-03 23:37:00,1.0,3.1,1.0,N,161,144,1,15.6,3.5,0.5,4.1,0.0,1.0,24.7,2.5,0.0
2,2023-01-14 08:34:08,2023-01-14 08:38:21,1.0,0.5,1.0,N,238,238,1,5.8,0.0,0.5,2.45,0.0,1.0,12.25,2.5,0.0
2,2023-01-07 22:21:41,2023-01-07 22:32:42,1.0,1.14,1.0,N,170,68,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
1,2023-01-30 08:17:28,2023-01-30 08:24:59,2.0,0.6,1.0,N,263,236,1,7.2,2.5,0.5,4.0,0.0,1.0,15.2,2.5,0.0
2,2023-01-25 14:02:57,2023-01-25 14:23:38,1.0,5.08,1.0,N,140,148,1,26.8,0.0,0.5,6.16,0.0,1.0,36.96,2.5,0.0
1,2023-01-16 13:40:03,2023-01-16 13:47:49,1.0,1.5,1.0,N,142,43,2,9.3,2.5,0.5,0.0,0.0,1.0,13.3,2.5,0.0
1,2023-01-13 13:40:19,2023-01-13 13:44:51,2.0,0.7,1.0,N,113,234,1,5.8,2.5,0.5,1.95,0.0,1.0,11.75,2.5,0.0
2,2023-01-16 23:48:36,2023-01-17 00:16:57,2.0,10.86,1.0,N,186,89,1,45.7,1.0,0.5,12.68,0.0,1.0,63.38,2.5,0.0
1,2023-01-26 13:06:39,2023-01-26 13:36:06,1.0,16.3,1.0,N,132,178,1,61.1,1.25,0.5,12.75,0.0,1.0,76.6,0.0,1.25
2,2023-01-24 22:55:13,2023-01-24 23:02:40,1.0,1.14,1.0,N,68,90,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2023-01-09 23:02:27,2023-01-09 23:09:50,1.0,2.05,1.0,N,246,107,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,2023-01-29 10:29:14,2023-01-29 10:36:52,1.0,1.56,1.0,N,264,264,1,10.0,0.0,0.5,1.0,0.0,1.0,15.0,2.5,0.0
1,2023-01-25 19:32:59,2023-01-25 19:53:01,2.0,3.2,1.0,N,230,158,1,20.5,5.0,0.5,3.0,0.0,1.0,30.0,2.5,0.0
2,2023-01-09 13:51:08,2023-01-09 13:58:22,1.0,1.19,1.0,N,239,237,1,9.3,0.0,0.5,3.99,0.0,1.0,17.29,2.5,0.0
2,2023-01-09 12:13:31,2023-01-09 12:18:34,1.0,1.33,1.0,N,74,75,2,7.9,0.0,0.5,0.0,0.0,1.0,9.4,0.0,0.0
1,2023-01-05 06:50:55,2023-01-05 06:58:09,0.0,1.6,1.0,N,186,161,1,9.3,2.5,0.5,3.3,0.0,1.0,16.6,2.5,0.0
2,2023-01-05 22:12:09,2023-01-05 22:18:55,2.0,1.28,1.0,N,161,100,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
1,2023-01-18 16:20:23,2023-01-18 16:34:33,1.0,1.7,1.0,N,162,48,1,13.5,5.0,0.5,4.0,0.0,1.0,24.0,2.5,0.0
2,2023-01-10 12:02:29,2023-01-10 12:15:34,1.0,1.88,1.0,N,100,162,2,13.5,0.0,0.5,0.0,0.0,1.0,17.5,2.5,0.0
2,2023-01-30 12:30:11,2023-01-30 12:49:59,2.0,2.24,1.0,N,236,229,1,18.4,0.0,0.5,4.48,0.0,1.0,26.88,2.5,0.0
2,2023-01-10 20:36:20,2023-01-10 20:40:42,1.0,1.08,1.0,N,107,79,1,7.2,1.0,0.5,1.0,0.0,1.0,13.2,2.5,0.0
2,2023-01-06 11:50:31,2023-01-06 12:07:10,1.0,2.01,1.0,N,234,148,1,16.3,0.0,0.5,4.06,0.0,1.0,24.36,2.5,0.0
2,2023-01-31 07:22:40,2023-01-31 07:26:31,1.0,0.7,1.0,N,140,229,1,5.8,0.0,0.5,1.96,0.0,1.0,11.76,2.5,0.0
1,2023-01-10 09:14:39,2023-01-10 09:42:40,1.0,2.8,1.0,N,263,170,1,24.0,2.5,0.5,5.6,0.0,1.0,33.6,2.5,0.0
2,2023-01-15 18:05:43,2023-01-15 18:33:15,1.0,13.3,1.0,N,138,225,1,52.7,5.0,0.5,14.8,0.0,1.0,75.25,0.0,1.25
2,2023-01-20 04:18:35,2023-01-20 04:34:34,1.0,10.97,1.0,N,233,138,1,41.5,6.0,0.5,11.61,6.55,1.0,69.66,2.5,0.0
1,2023-01-22 19:02:56,2023-01-22 19:41:59,1.0,18.8,2.0,Y,132,114,2,70.0,3.75,0.5,0.0,6.55,1.0,81.8,2.5,1.25
2,2023-01-31 12:01:03,2023-01-31 12:09:22,1.0,0.67,1.0,N,125,231,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0
2,2023-01-14 01:24:02,2023-01-14 01:43:01,2.0,3.89,1.0,N,234,255,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0
1,2023-01-08 14:53:18,2023-01-08 15:47:19,1.0,14.2,1.0,N,261,138,1,63.2,7.5,0.5,15.75,6.55,1.0,94.5,2.5,0.0
2,2023-01-17 21:20:23,2023-01-17 21:30:04,1.0,1.63,1.0,N,161,186,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,2023-01-24 08:31:12,2023-01-24 08:31:33,1.0,0.0,1.0,N,193,7,1,3.0,0.0,0.5,0.9,0.0,1.0,5.4,0.0,0.0
2,2023-01-21 21:37:48,2023-01-21 21:49:46,1.0,2.37,1.0,N,148,217,1,14.9,1.0,0.5,0.0,0.0,1.0,19.9,2.5,0.0
1,2023-01-18 14:14:19,2023-01-18 14:24:16,1.0,1.2,1.0,N,211,79,1,10.7,2.5,0.5,2.9,0.0,1.0,17.6,2.5,0.0
2,2023-01-13 08:05:12,2023-01-13 09:00:34,1.0,19.26,2.0,N,132,236,1,70.0,0.0,0.5,16.11,6.55,1.0,97.91,2.5,1.25
2,2023-01-27 13:55:50,2023-01-27 14:26:42,1.0,5.99,1.0,N,24,186,1,35.2,0.0,0.5,7.84,0.0,1.0,47.04,2.5,0.0
2,2023-01-28 11:07:06,2023-01-28 11:13:33,1.0,1.09,1.0,N,142,239,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0
1,2023-01-27 12:53:05,2023-01-27 12:56:18,1.0,0.5,1.0,N,114,211,1,5.1,2.5,0.5,2.25,0.0,1.0,11.35,2.5,0.0
2,2023-01-07 18:39:06,2023-01-07 18:53:43,1.0,2.67,1.0,N,236,170,1,17.0,0.0,0.5,1.0,0.0,1.0,22.0,2.5,0.0
